,Unnamed: 0,id,created_at,text,text_tokens,text_tokens_fdist,text_tokens_SW,text_tokens_stemmed
168,168,1586303473494130688,2022-10-29 10:26:34+00:00,dewan dorong kinerja kepolisian lebih maksimal ungkap kasuspembunuhan,"['dewan', 'dorong', 'kinerja', 'kepolisian', 'lebih', 'maksimal', 'ungkap', 'kasuspembunuhan']",<FreqDist with 8 samples and 8 outcomes>,"['dewan', 'dorong', 'kinerja', 'kepolisian', 'maksimal', 'kasuspembunuhan']","['dewan', 'dorong', 'kerja', 'polisi', 'maksimal', 'kasuspembunuhan']"
169,169,1586303462937067520,2022-10-29 10:26:32+00:00,dewan dorong kinerja kepolisian lebih maksimal ungkap kasuspembunuhan,"['dewan', 'dorong', 'kinerja', 'kepolisian', 'lebih', 'maksimal', 'ungkap', 'kasuspembunuhan']",<FreqDist with 8 samples and 8 outcomes>,"['dewan', 'dorong', 'kinerja', 'kepolisian', 'maksimal', 'kasuspembunuhan']","['dewan', 'dorong', 'kerja', 'polisi', 'maksimal', 'kasuspembunuhan']"
170,170,1586297748848271361,2022-10-29 10:03:49+00:00,rt news update today,"['rt', 'news', 'update', 'today']",<FreqDist with 4 samples and 4 outcomes>,"['news', 'today']","['news', 'today']"
171,171,1586284990144606208,2022-10-29 09:13:08+00:00,news update today,"['news', 'update', 'today']",<FreqDist with 3 samples and 3 outcomes>,"['news', 'today']","['news', 'today']"
172,172,1586283208936542209,2022-10-29 09:06:03+00:00,kalo polisi mau memperbaiki kinerjanya yang gamlang terang benderang supaya kinerja polri tidak di sebut sambo malu polisi jalan yg baik sambo jga itu yg di jaga di kepolisiannn,"['kalo', 'polisi', 'mau', 'memperbaiki', 'kinerjanya', 'yang', 'gamlang', 'terang', 'benderang', 'supaya', 'kinerja', 'polri', 'tidak', 'di', 'sebut', 'sambo', 'malu', 'polisi', 'jalan', 'yg', 'baik', 'sambo', 'jga', 'itu', 'yg', 'di', 'jaga', 'di', 'kepolisiannn']",<FreqDist with 24 samples and 29 outcomes>,"['polisi', 'memperbaiki', 'kinerjanya', 'gamlang', 'terang', 'benderang', 'kinerja', 'polri', 'sambo', 'malu', 'polisi', 'jalan', 'sambo', 'jga', 'jaga', 'kepolisiannn']","['polisi', 'baik', 'kerja', 'gamlang', 'terang', 'benderang', 'kerja', 'polri', 'sambo', 'malu', 'polisi', 'jalan', 'sambo', 'jga', 'jaga', 'kepolisiannn']"
173,173,1586273003268022272,2022-10-29 08:25:30+00:00,aplikasi dumas presisi ini adalah untuk melayani pengaduan masyarakat terkait kinerja polri di lapangan atau adanya pelanggaran anggota polri dan tidak menerima laporan gangguan kamtibmas,"['aplikasi', 'dumas', 'presisi', 'ini', 'adalah', 'untuk', 'melayani', 'pengaduan', 'masyarakat', 'terkait', 'kinerja', 'polri', 'di', 'lapangan', 'atau', 'adanya', 'pelanggaran', 'anggota', 'polri', 'dan', 'tidak', 'menerima', 'laporan', 'gangguan', 'kamtibmas']",<FreqDist with 24 samples and 25 outcomes>,"['aplikasi', 'dumas', 'presisi', 'melayani', 'pengaduan', 'masyarakat', 'terkait', 'kinerja', 'polri', 'lapangan', 'pelanggaran', 'anggota', 'polri', 'menerima', 'laporan', 'gangguan', 'kamtibmas']","['aplikasi', 'dumas', 'presisi', 'layan', 'adu', 'masyarakat', 'kait', 'kerja', 'polri', 'lapang', 'langgar', 'anggota', 'polri', 'terima', 'lapor', 'ganggu', 'kamtibmas']"
174,174,1586261321695170560,2022-10-29 07:39:05+00:00,aku apresiasi btul kinerja akp meita yg turun lngsung membantu masyarakat dlm evakuasi korban banjir amp penyembuhan trauma tlng polri anggota yg kayak gini yg sering dipublish ke publik,"['aku', 'apresiasi', 'btul', 'kinerja', 'akp', 'meita', 'yg', 'turun', 'lngsung', 'membantu', 'masyarakat', 'dlm', 'evakuasi', 'korban', 'banjir', 'amp', 'penyembuhan', 'trauma', 'tlng', 'polri', 'anggota', 'yg', 'kayak', 'gini', 'yg', 'sering', 'dipublish', 'ke', 'publik']",<FreqDist with 27 samples and 29 outcomes>,"['apresiasi', 'btul', 'kinerja', 'akp', 'meita', 'turun', 'lngsung', 'membantu', 'masyarakat', 'evakuasi', 'korban', 'banjir', 'penyembuhan', 'trauma', 'tlng', 'polri', 'anggota', 'gini', 'dipublish', 'publik']","['apresiasi', 'btul', 'kerja', 'akp', 'meita', 'turun', 'lngsung', 'bantu', 'masyarakat', 'evakuasi', 'korban', 'banjir', 'sembuh', 'trauma', 'tlng', 'polri', 'anggota', 'gin', 'dipublish', 'publik']"
175,175,1586259145010819073,2022-10-29 07:30:26+00:00,kami sangat percaya masih banyak polisi baik dan jujur semoga kinerja polisi kedepannya lebih baik lagi dalam melindungi dan mengayomi masyarakat,"['kami', 'sangat', 'percaya', 'masih', 'banyak', 'polisi', 'baik', 'dan', 'jujur', 'semoga', 'kinerja', 'polisi', 'kedepannya', 'lebih', 'baik', 'lagi', 'dalam', 'melindungi', 'dan', 'mengayomi', 'masyarakat']",<FreqDist with 18 samples and 21 outcomes>,"['percaya', 'polisi', 'jujur', 'semoga', 'kinerja', 'polisi', 'kedepannya', 'melindungi', 'mengayomi', 'masyarakat']","['percaya', 'polisi', 'jujur', 'moga', 'kerja', 'polisi', 'depan', 'lindung', 'ayom', 'masyarakat']"
176,176,1586258955432472577,2022-10-29 07:29:40+00:00,tidak diragukan lagi bahwa polri selalu melindungi masyarakat dan selalu dekat dengan masyarakat semoga kedepannya kinerja polri terus meningkat,"['tidak', 'diragukan', 'lagi', 'bahwa', 'polri', 'selalu', 'melindungi', 'masyarakat', 'dan', 'selalu', 'dekat', 'dengan', 'masyarakat', 'semoga', 'kedepannya', 'kinerja', 'polri', 'terus', 'meningkat']",<FreqDist with 16 samples and 19 outcomes>,"['diragukan', 'polri', 'melindungi', 'masyarakat', 'masyarakat', 'semoga', 'kedepannya', 'kinerja', 'polri', 'meningkat']","['ragu', 'polri', 'lindung', 'masyarakat', 'masyarakat', 'moga', 'depan', 'kerja', 'polri', 'tingkat']"
177,177,1586257923839209473,2022-10-29 07:25:34+00:00,dri postingan ini udh kliatan kok msih bnyak anggota polri yg mempunyai kinerja yg baik serta ketulusan dlm melindungi masyarakat,"['dri', 'postingan', 'ini', 'udh', 'kliatan', 'kok', 'msih', 'bnyak', 'anggota', 'polri', 'yg', 'mempunyai', 'kinerja', 'yg', 'baik', 'serta', 'ketulusan', 'dlm', 'melindungi', 'masyarakat']",<FreqDist with 19 samples and 20 outcomes>,"['dri', 'postingan', 'udh', 'kliatan', 'msih', 'bnyak', 'anggota', 'polri', 'kinerja', 'ketulusan', 'melindungi', 'masyarakat']","['dri', 'postingan', 'udh', 'kliatan', 'msih', 'bnyak', 'anggota', 'polri', 'kerja', 'tulus', 'lindung', 'masyarakat']"
178,178,1586257730372706304,2022-10-29 07:24:48+00:00,saya rasa tpat bgt sih insitusi polri dipimpin oleh pak yg memiliki jiwa yg besar mengakui kesalahan serta mengintrospeksi kinerja lmbaga agar kedepannya bisa lebih baik lgi,"['saya', 'rasa', 'tpat', 'bgt', 'sih', 'insitusi', 'polri', 'dipimpin', 'oleh', 'pak', 'yg', 'memiliki', 'jiwa', 'yg', 'besar', 'mengakui', 'kesalahan', 'serta', 'mengintrospeksi', 'kinerja', 'lmbaga', 'agar', 'kedepannya', 'bisa', 'lebih', 'baik', 'lgi']",<FreqDist with 26 samples and 27 outcomes>,"['tpat', 'insitusi', 'polri', 'dipimpin', 'memiliki', 'jiwa', 'mengakui', 'kesalahan', 'mengintrospeksi', 'kinerja', 'lmbaga', 'kedepannya', 'lgi']","['tpat', 'insitusi', 'polri', 'pimpin', 'milik', 'jiwa', 'aku', 'salah', 'introspeksi', 'kerja', 'lmbaga', 'depan', 'lgi']"
179,179,1586248692289323009,2022-10-29 06:48:53+00:00,pemuda bersama polri semoga dengan kegiatan ini bisa terjalin hubungan yang semakin baik dan kinerja polri bisa semakin bagus,"['pemuda', 'bersama', 'polri', 'semoga', 'dengan', 'kegiatan', 'ini', 'bisa', 'terjalin', 'hubungan', 'yang', 'semakin', 'baik', 'dan', 'kinerja', 'polri', 'bisa', 'semakin', 'bagus']",<FreqDist with 16 samples and 19 outcomes>,"['pemuda', 'polri', 'semoga', 'kegiatan', 'terjalin', 'hubungan', 'kinerja', 'polri', 'bagus']","['pemuda', 'polri', 'moga', 'giat', 'jalin', 'hubung', 'kerja', 'polri', 'bagus']"
180,180,1586248475557376000,2022-10-29 06:48:02+00:00,harapan terbentang lebar dengan kinerja yg lebih baik ajarkan kebaikan dan makna pengabdian kepada generasi muda pemuda bersama polri,"['harapan', 'terbentang', 'lebar', 'dengan', 'kinerja', 'yg', 'lebih', 'baik', 'ajarkan', 'kebaikan', 'dan', 'makna', 'pengabdian', 'kepada', 'generasi', 'muda', 'pemuda', 'bersama', 'polri']",<FreqDist with 19 samples and 19 outcomes>,"['harapan', 'terbentang', 'lebar', 'kinerja', 'ajarkan', 'kebaikan', 'makna', 'pengabdian', 'generasi', 'muda', 'pemuda', 'polri']","['harap', 'bentang', 'lebar', 'kerja', 'ajar', 'baik', 'makna', 'abdi', 'generasi', 'muda', 'pemuda', 'polri']"
181,181,1586248047704829953,2022-10-29 06:46:20+00:00,kinerja polri kaya gini harus dikasih tau ke publik nih biar nunjukin kalo polri bahkan polwan punya kontribusi dan mau turun langsung membantu rakyat polri,"['kinerja', 'polri', 'kaya', 'gini', 'harus', 'dikasih', 'tau', 'ke', 'publik', 'nih', 'biar', 'nunjukin', 'kalo', 'polri', 'bahkan', 'polwan', 'punya', 'kontribusi', 'dan', 'mau', 'turun', 'langsung', 'membantu', 'rakyat', 'polri']",<FreqDist with 23 samples and 25 outcomes>,"['kinerja', 'polri', 'kaya', 'gini', 'dikasih', 'publik', 'nunjukin', 'polri', 'polwan', 'kontribusi', 'turun', 'membantu', 'rakyat', 'polri']","['kerja', 'polri', 'kaya', 'gin', 'kasih', 'publik', 'nunjukin', 'polri', 'polwan', 'kontribusi', 'turun', 'bantu', 'rakyat', 'polri']"
182,182,1586244941789163520,2022-10-29 06:33:59+00:00,mahasiswa uin wali songo siap mendeklarasikan dukungan terhadap kinerja polri tetap semangat jiwa muda untuk indonesia semakin sukses pemuda bersama polri,"['mahasiswa', 'uin', 'wali', 'songo', 'siap', 'mendeklarasikan', 'dukungan', 'terhadap', 'kinerja', 'polri', 'tetap', 'semangat', 'jiwa', 'muda', 'untuk', 'indonesia', 'semakin', 'sukses', 'pemuda', 'bersama', 'polri']",<FreqDist with 20 samples and 21 outcomes>,"['mahasiswa', 'uin', 'wali', 'songo', 'mendeklarasikan', 'dukungan', 'kinerja', 'polri', 'semangat', 'jiwa', 'muda', 'indonesia', 'sukses', 'pemuda', 'polri']","['mahasiswa', 'uin', 'wali', 'songo', 'deklarasi', 'dukung', 'kerja', 'polri', 'semangat', 'jiwa', 'muda', 'indonesia', 'sukses', 'pemuda', 'polri']"
183,183,1586244199602860036,2022-10-29 06:31:02+00:00,bersama mahasiswa uin walisongo semarang semoga bisa meningkatkan kinerja polri dan menambah wawasan tentang nilai perjuangan para pejuang selamat hari sumpah pemuda yang ke pemuda bersama polri,"['bersama', 'mahasiswa', 'uin', 'walisongo', 'semarang', 'semoga', 'bisa', 'meningkatkan', 'kinerja', 'polri', 'dan', 'menambah', 'wawasan', 'tentang', 'nilai', 'perjuangan', 'para', 'pejuang', 'selamat', 'hari', 'sumpah', 'pemuda', 'yang', 'ke', 'pemuda', 'bersama', 'polri']",<FreqDist with 24 samples and 27 outcomes>,"['mahasiswa', 'uin', 'walisongo', 'semarang', 'semoga', 'meningkatkan', 'kinerja', 'polri', 'menambah', 'wawasan', 'nilai', 'perjuangan', 'pejuang', 'selamat', 'sumpah', 'pemuda', 'pemuda', 'polri']","['mahasiswa', 'uin', 'walisongo', 'semarang', 'moga', 'tingkat', 'kerja', 'polri', 'tambah', 'wawas', 'nilai', 'juang', 'juang', 'selamat', 'sumpah', 'pemuda', 'pemuda', 'polri']"
184,184,1586236387577176065,2022-10-29 06:00:00+00:00,semangat turut dirasakan para pemuda yuk kita dukung selalu langkah perbaikan kinerja polri pemuda bersama polri,"['semangat', 'turut', 'dirasakan', 'para', 'pemuda', 'yuk', 'kita', 'dukung', 'selalu', 'langkah', 'perbaikan', 'kinerja', 'polri', 'pemuda', 'bersama', 'polri']",<FreqDist with 14 samples and 16 outcomes>,"['semangat', 'dirasakan', 'pemuda', 'dukung', 'langkah', 'perbaikan', 'kinerja', 'polri', 'pemuda', 'polri']","['semangat', 'rasa', 'pemuda', 'dukung', 'langkah', 'baik', 'kerja', 'polri', 'pemuda', 'polri']"
185,185,1586235820419080194,2022-10-29 05:57:45+00:00,sebuah tindakan refleksi aksi terhdap kinerja polri yag pada realitasnya tidak menyaomi dan melindungi malahan merusak,"['sebuah', 'tindakan', 'refleksi', 'aksi', 'terhdap', 'kinerja', 'polri', 'yag', 'pada', 'realitasnya', 'tidak', 'menyaomi', 'dan', 'melindungi', 'malahan', 'merusak']",<FreqDist with 16 samples and 16 outcomes>,"['tindakan', 'refleksi', 'aksi', 'terhdap', 'kinerja', 'polri', 'yag', 'realitasnya', 'menyaomi', 'melindungi', 'merusak']","['tindak', 'refleksi', 'aksi', 'terhdap', 'kerja', 'polri', 'yag', 'realitas', 'menyaomi', 'lindung', 'rusak']"
186,186,1586221292327346176,2022-10-29 05:00:01+00:00,menuju kinerja yg lebih baik untuk rakyat harus berusaha memberikan kinerja terbaiknya pemuda bersama polri,"['menuju', 'kinerja', 'yg', 'lebih', 'baik', 'untuk', 'rakyat', 'harus', 'berusaha', 'memberikan', 'kinerja', 'terbaiknya', 'pemuda', 'bersama', 'polri']",<FreqDist with 14 samples and 15 outcomes>,"['kinerja', 'rakyat', 'berusaha', 'kinerja', 'terbaiknya', 'pemuda', 'polri']","['kerja', 'rakyat', 'usaha', 'kerja', 'baik', 'pemuda', 'polri']"
187,187,1586221291467526145,2022-10-29 05:00:01+00:00,semoga kinerja kapolri makin meningkat sudah didukung pemuda di uin walisongo semarang pemuda bersama polri,"['semoga', 'kinerja', 'kapolri', 'makin', 'meningkat', 'sudah', 'didukung', 'pemuda', 'di', 'uin', 'walisongo', 'semarang', 'pemuda', 'bersama', 'polri']",<FreqDist with 14 samples and 15 outcomes>,"['semoga', 'kinerja', 'kapolri', 'meningkat', 'didukung', 'pemuda', 'uin', 'walisongo', 'semarang', 'pemuda', 'polri']","['moga', 'kerja', 'kapolri', 'tingkat', 'dukung', 'pemuda', 'uin', 'walisongo', 'semarang', 'pemuda', 'polri']"
188,188,1586221289748008965,2022-10-29 05:00:00+00:00,luar biasa nih daebak yaa untuk saya sangat bangga dengan kinerja antara pemuda bersama polri,"['luar', 'biasa', 'nih', 'daebak', 'yaa', 'untuk', 'saya', 'sangat', 'bangga', 'dengan', 'kinerja', 'antara', 'pemuda', 'bersama', 'polri']",<FreqDist with 15 samples and 15 outcomes>,"['daebak', 'bangga', 'kinerja', 'pemuda', 'polri']","['daebak', 'bangga', 'kerja', 'pemuda', 'polri']"
189,189,1586221288191717376,2022-10-29 05:00:00+00:00,untuk kinerja yg lebih baik yaitu adil dan jujur pemuda bersama polri siap mendukung,"['untuk', 'kinerja', 'yg', 'lebih', 'baik', 'yaitu', 'adil', 'dan', 'jujur', 'pemuda', 'bersama', 'polri', 'siap', 'mendukung']",<FreqDist with 14 samples and 14 outcomes>,"['kinerja', 'adil', 'jujur', 'pemuda', 'polri', 'mendukung']","['kerja', 'adil', 'jujur', 'pemuda', 'polri', 'dukung']"
190,190,1586221257540120576,2022-10-29 04:59:53+00:00,aku apresiasi btul kinerja akp meita yg turun lngsung membantu masyarakat dlm evakuasi korban banjir amp penyembuhan trauma tlng polri anggota yg kayak gini yg sering dipublish ke publik,"['aku', 'apresiasi', 'btul', 'kinerja', 'akp', 'meita', 'yg', 'turun', 'lngsung', 'membantu', 'masyarakat', 'dlm', 'evakuasi', 'korban', 'banjir', 'amp', 'penyembuhan', 'trauma', 'tlng', 'polri', 'anggota', 'yg', 'kayak', 'gini', 'yg', 'sering', 'dipublish', 'ke', 'publik']",<FreqDist with 27 samples and 29 outcomes>,"['apresiasi', 'btul', 'kinerja', 'akp', 'meita', 'turun', 'lngsung', 'membantu', 'masyarakat', 'evakuasi', 'korban', 'banjir', 'penyembuhan', 'trauma', 'tlng', 'polri', 'anggota', 'gini', 'dipublish', 'publik']","['apresiasi', 'btul', 'kerja', 'akp', 'meita', 'turun', 'lngsung', 'bantu', 'masyarakat', 'evakuasi', 'korban', 'banjir', 'sembuh', 'trauma', 'tlng', 'polri', 'anggota', 'gin', 'dipublish', 'publik']"
191,191,1586215800087924737,2022-10-29 04:38:11+00:00,saya rasa tpat bgt sih insitusi polri dipimpin oleh pak yg memiliki jiwa yg besar mengakui kesalahan serta mengintrospeksi kinerja lmbaga agar kedepannya bisa lebih baik lgi,"['saya', 'rasa', 'tpat', 'bgt', 'sih', 'insitusi', 'polri', 'dipimpin', 'oleh', 'pak', 'yg', 'memiliki', 'jiwa', 'yg', 'besar', 'mengakui', 'kesalahan', 'serta', 'mengintrospeksi', 'kinerja', 'lmbaga', 'agar', 'kedepannya', 'bisa', 'lebih', 'baik', 'lgi']",<FreqDist with 26 samples and 27 outcomes>,"['tpat', 'insitusi', 'polri', 'dipimpin', 'memiliki', 'jiwa', 'mengakui', 'kesalahan', 'mengintrospeksi', 'kinerja', 'lmbaga', 'kedepannya', 'lgi']","['tpat', 'insitusi', 'polri', 'pimpin', 'milik', 'jiwa', 'aku', 'salah', 'introspeksi', 'kerja', 'lmbaga', 'depan', 'lgi']"
192,192,1586213630621921280,2022-10-29 04:29:34+00:00,dri postingan ini udh kliatan kok msih bnyak anggota polri yg mempunyai kinerja yg baik serta ketulusan dlm melindungi masyarakat,"['dri', 'postingan', 'ini', 'udh', 'kliatan', 'kok', 'msih', 'bnyak', 'anggota', 'polri', 'yg', 'mempunyai', 'kinerja', 'yg', 'baik', 'serta', 'ketulusan', 'dlm', 'melindungi', 'masyarakat']",<FreqDist with 19 samples and 20 outcomes>,"['dri', 'postingan', 'udh', 'kliatan', 'msih', 'bnyak', 'anggota', 'polri', 'kinerja', 'ketulusan', 'melindungi', 'masyarakat']","['dri', 'postingan', 'udh', 'kliatan', 'msih', 'bnyak', 'anggota', 'polri', 'kerja', 'tulus', 'lindung', 'masyarakat']"
193,193,1586205445537992705,2022-10-29 03:57:03+00:00,luar biasa hadirnya kinerja dan bersinergi dengan pemuda bersama polri,"['luar', 'biasa', 'hadirnya', 'kinerja', 'dan', 'bersinergi', 'dengan', 'pemuda', 'bersama', 'polri']",<FreqDist with 10 samples and 10 outcomes>,"['hadirnya', 'kinerja', 'bersinergi', 'pemuda', 'polri']","['hadir', 'kerja', 'sinergi', 'pemuda', 'polri']"
194,194,1586203826943496192,2022-10-29 03:50:37+00:00,mensosialisasikan kepada warga kecdolok merawan kabsergai ttg amplikasi barcode pelayanan terpadu ttg kinerja anggota polri dan pelanggaran dalam melayani masyarakat,"['mensosialisasikan', 'kepada', 'warga', 'kecdolok', 'merawan', 'kabsergai', 'ttg', 'amplikasi', 'barcode', 'pelayanan', 'terpadu', 'ttg', 'kinerja', 'anggota', 'polri', 'dan', 'pelanggaran', 'dalam', 'melayani', 'masyarakat']",<FreqDist with 19 samples and 20 outcomes>,"['mensosialisasikan', 'warga', 'kecdolok', 'merawan', 'kabsergai', 'amplikasi', 'barcode', 'pelayanan', 'terpadu', 'kinerja', 'anggota', 'polri', 'pelanggaran', 'melayani', 'masyarakat']","['sosialisasi', 'warga', 'kecdolok', 'merawan', 'kabsergai', 'amplikasi', 'barcode', 'layan', 'padu', 'kerja', 'anggota', 'polri', 'langgar', 'layan', 'masyarakat']"
195,195,1586195778904608768,2022-10-29 03:18:38+00:00,ri polri penggrebekan makanan amp kosmetik bisa aktif sekarang hanya keberpihakan pertimbangannya mungkin prestasi kinerja optimal saat vaksin covid kemarin yaa tunggu aja amp moga lsm ngo kawal kritis terus nyaris tak terdengar kompensasi tuntutan yg siap diajukan,"['ri', 'polri', 'penggrebekan', 'makanan', 'amp', 'kosmetik', 'bisa', 'aktif', 'sekarang', 'hanya', 'keberpihakan', 'pertimbangannya', 'mungkin', 'prestasi', 'kinerja', 'optimal', 'saat', 'vaksin', 'covid', 'kemarin', 'yaa', 'tunggu', 'aja', 'amp', 'moga', 'lsm', 'ngo', 'kawal', 'kritis', 'terus', 'nyaris', 'tak', 'terdengar', 'kompensasi', 'tuntutan', 'yg', 'siap', 'diajukan']",<FreqDist with 37 samples and 38 outcomes>,"['ri', 'polri', 'penggrebekan', 'makanan', 'kosmetik', 'aktif', 'keberpihakan', 'pertimbangannya', 'prestasi', 'kinerja', 'optimal', 'vaksin', 'covid', 'kemarin', 'tunggu', 'lsm', 'kawal', 'kritis', 'terdengar', 'kompensasi', 'tuntutan', 'diajukan']","['ri', 'polri', 'penggrebekan', 'makan', 'kosmetik', 'aktif', 'pihak', 'timbang', 'prestasi', 'kerja', 'optimal', 'vaksin', 'covid', 'kemarin', 'tunggu', 'lsm', 'kawal', 'kritis', 'dengar', 'kompensasi', 'tuntut', 'aju']"
196,196,1586191340978798594,2022-10-29 03:01:00+00:00,pemuda di jawa tengah siap sedia dalam deklarasikan dukungannya terhadap kinerja polri pemuda bersama polri,"['pemuda', 'di', 'jawa', 'tengah', 'siap', 'sedia', 'dalam', 'deklarasikan', 'dukungannya', 'terhadap', 'kinerja', 'polri', 'pemuda', 'bersama', 'polri']",<FreqDist with 13 samples and 15 outcomes>,"['pemuda', 'jawa', 'sedia', 'deklarasikan', 'dukungannya', 'kinerja', 'polri', 'pemuda', 'polri']","['pemuda', 'jawa', 'sedia', 'deklarasi', 'dukung', 'kerja', 'polri', 'pemuda', 'polri']"
197,197,1586191097730138112,2022-10-29 03:00:02+00:00,semuanya jmhasil dari kinerja generasi yg cinta bangsa pemuda bersama polri,"['semuanya', 'jmhasil', 'dari', 'kinerja', 'generasi', 'yg', 'cinta', 'bangsa', 'pemuda', 'bersama', 'polri']",<FreqDist with 11 samples and 11 outcomes>,"['jmhasil', 'kinerja', 'generasi', 'cinta', 'bangsa', 'pemuda', 'polri']","['jmhasil', 'kerja', 'generasi', 'cinta', 'bangsa', 'pemuda', 'polri']"
198,198,1586184152251916290,2022-10-29 02:32:26+00:00,kami sangat percaya masih banyak polisi baik dan jujur semoga kinerja polisi kedepannya lebih baik lagi dalam melindungi dan mengayomi masyarakat,"['kami', 'sangat', 'percaya', 'masih', 'banyak', 'polisi', 'baik', 'dan', 'jujur', 'semoga', 'kinerja', 'polisi', 'kedepannya', 'lebih', 'baik', 'lagi', 'dalam', 'melindungi', 'dan', 'mengayomi', 'masyarakat']",<FreqDist with 18 samples and 21 outcomes>,"['percaya', 'polisi', 'jujur', 'semoga', 'kinerja', 'polisi', 'kedepannya', 'melindungi', 'mengayomi', 'masyarakat']","['percaya', 'polisi', 'jujur', 'moga', 'kerja', 'polisi', 'depan', 'lindung', 'ayom', 'masyarakat']"
199,199,1586183077595779072,2022-10-29 02:28:10+00:00,tidak diragukan lagi bahwa polri selalu melindungi masyarakat dan selalu dekat dengan masyarakat semoga kedepannya kinerja polri terus meningkat,"['tidak', 'diragukan', 'lagi', 'bahwa', 'polri', 'selalu', 'melindungi', 'masyarakat', 'dan', 'selalu', 'dekat', 'dengan', 'masyarakat', 'semoga', 'kedepannya', 'kinerja', 'polri', 'terus', 'meningkat']",<FreqDist with 16 samples and 19 outcomes>,"['diragukan', 'polri', 'melindungi', 'masyarakat', 'masyarakat', 'semoga', 'kedepannya', 'kinerja', 'polri', 'meningkat']","['ragu', 'polri', 'lindung', 'masyarakat', 'masyarakat', 'moga', 'depan', 'kerja', 'polri', 'tingkat']"
